frame,time_s,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
97,1.618638,0.577814,0.489399,-0.232341,0.999970,0.572402,0.484873,-0.198800,0.999944,0.573228,0.484560,-0.198788,0.999905,0.574294,0.482931,-0.198714,0.999919,0.565289,0.487671,-0.217873,0.999984,0.561925,0.488166,-0.218039,0.999980,0.558049,0.489291,-0.218013,0.999985,0.571288,0.484647,-0.044342,0.999907,0.551565,0.496301,-0.129260,0.999985,0.581550,0.493958,-0.175724,0.999943,0.573255,0.498884,-0.198256,0.999975,0.597931,0.504462,0.039057,0.999900,0.544258,0.533966,-0.182913,0.999980,0.584835,0.450895,0.039621,0.907229,0.513445,0.569243,-0.387305,0.994837,0.577301,0.394686,0.011174,0.928855,0.563597,0.526678,-0.600054,0.980563,0.571383,0.384538,-0.015383,0.879255,0.577643,0.518731,-0.646250,0.959567,0.569582,0.383758,-0.016116,0.870297,0.579030,0.515178,-0.638867,0.957336,0.572714,0.387233,0.004898,0.873351,0.572007,0.517181,-0.598621,0.944233,0.639841,0.618515,0.089036,0.999964,0.601396,0.623558,-0.089002,0.999972,0.704813,0.669929,-0.112151,0.881714,0.646628,0.695210,-0.356353,0.981109,0.603030,0.715170,0.132307,0.745004,0.556488,0.743327,-0.232451,0.958735,0.570416,0.717385,0.154543,0.770238,0.531035,0.745886,-0.219747,0.904728,0.613587,0.744035,0.117819,0.807415,0.584907,0.771873,-0.325436,0.961224
98,1.635325,0.577807,0.488558,-0.182787,0.999972,0.572358,0.484766,-0.149895,0.999948,0.573135,0.483478,-0.149825,0.999912,0.574148,0.481611,-0.149697,0.999926,0.565349,0.487424,-0.168858,0.999985,0.562018,0.488037,-0.169015,0.999982,0.558210,0.489021,-0.168953,0.999986,0.571487,0.482681,-0.001542,0.999915,0.552328,0.495379,-0.081729,0.999986,0.581557,0.491876,-0.128454,0.999946,0.573294,0.497433,-0.151056,0.999977,0.598756,0.504278,0.074431,0.999903,0.545819,0.531645,-0.131934,0.999981,0.585047,0.449825,0.063065,0.907615,0.515722,0.566132,-0.349660,0.995088,0.578965,0.395799,0.026636,0.929758,0.553335,0.526426,-0.588692,0.981640,0.573676,0.384514,-0.000407,0.879904,0.560381,0.517191,-0.635031,0.961591,0.571611,0.384078,0.000978,0.870683,0.562695,0.513005,-0.629157,0.959486,0.574253,0.388297,0.020615,0.873981,0.561290,0.517699,-0.588321,0.947135,0.644379,0.614443,0.086394,0.999966,0.603759,0.618373,-0.086376,0.999973,0.703870,0.669794,-0.106861,0.883198,0.644805,0.689330,-0.343488,0.980367,0.597920,0.720471,0.098225,0.751043,0.556547,0.743259,-0.266909,0.960123,0.568214,0.723477,0.115389,0.775201,0.530404,0.746213,-0.260238,0.906692,0.611487,0.749316,0.074597,0.812696,0.584530,0.771777,-0.373413,0.962695
99,1.652012,0.576252,0.487674,-0.166771,0.999975,0.571910,0.483056,-0.132540,0.999953,0.573057,0.481604,-0.132463,0.999920,0.574033,0.479780,-0.132312,0.999932,0.565070,0.486972,-0.153278,0.999986,0.561765,0.487720,-0.153430,0.999984,0.558205,0.488647,-0.153360,0.999987,0.571780,0.480117,0.022359,0.999923,0.552359,0.493581,-0.064565,0.999988,0.580995,0.490915,-0.110206,0.999951,0.572716,0.496806,-0.135178,0.999979,0.600538,0.503958,0.101831,0.999910,0.547312,0.528681,-0.119868,0.999982,0.585276,0.448069,0.118799,0.908997,0.522149,0.559308,-0.346541,0.995439,0.579944,0.396378,0.110619,0.931847,0.551243,0.510384,-0.586702,0.982996,0.574668,0.384098,0.090443,0.882542,0.552805,0.500416,-0.632858,0.964184,0.572381,0.383436,0.090909,0.873232,0.555969,0.499348,-0.629058,0.962209,0.574603,0.388522,0.105714,0.876635,0.555432,0.501189,-0.587860,0.950635,0.649027,0.611168,0.086676,0.999968,0.607791,0.614102,-0.086640,0.999975,0.702109,0.669694,-0.096243,0.888515,0.642978,0.685815,-0.363157,0.981070,0.601529,0.720406,0.167487,0.758489,0.555968,0.743350,-0.279076,0.962684,0.571043,0.724202,0.192894,0.781458,0.531380,0.746551,-0.271456,0.910758,0.612921,0.749298,0.152316,0.819061,0.579806,0.772201,-0.399836,0.965131
100,1.668699,0.573047,0.478184,-0.097424,0.999977,0.568508,0.473930,-0.064547,0.999957,0.569820,0.473011,-0.064449,0.999927,0.570918,0.471960,-0.064307,0.999938,0.561548,0.477740,-0.087153,0.999988,0.558815,0.478745,-0.087305,0.999985,0.555812,0.479871,-0.087244,0.999988,0.570170,0.474438,0.076122,0.999929,0.551001,0.485934,-0.019605,0.999989,0.579209,0.480987,-0.046061,0.999955,0.570995,0.487602,-0.073733,0.999981,0.599758,0.498479,0.155674,0.999917,0.547860,0.521736,-0.093781,0.999984,0.585090,0.444564,0.196219,0.910003,0.531748,0.554173,-0.316283,0.995657,0.580316,0.393977,0.213230,0.934140,0.545613,0.509937,-0.551091,0.983831,0.575395,0.382929,0.200801,0.885771,0.544167,0.503989,-0.594786,0.965814,0.573186,0.382171,0.198815,0.876518,0.544641,0.502956,-0.592365,0.963949,0.575029,0.386067,0.207497,0.880067,0.544107,0.501665,-0.554460,0.953030,0.647066,0.604674,0.087600,0.999971,0.609731,0.607209,-0.087602,0.999977,0.701168,0.667767,-0.042629,0.885279,0.641951,0.677707,-0.353200,0.980983,0.607533,0.720511,0.170750,0.764865,0.555711,0.742685,-0.342513,0.965329,0.577815,0.724305,0.191020,0.789051,0.532409,0.746433,-0.343784,0.915711,0.628762,0.749793,0.143567,0.826005,0.577092,0.772214,-0.483128,0.967688
101,1.685386,0.574069,0.466133,-0.120337,0.999979,0.569629,0.462461,-0.086916,0.999961,0.570698,0.462092,-0.086845,0.999934,0.571498,0.461262,-0.086753,0.999943,0.562786,0.464996,-0.120502,0.999989,0.560024,0.466020,-0.120635,0.999987,0.557008,0.467156,-0.120564,0.999989,0.570053,0.466242,0.056960,0.999936,0.551306,0.474365,-0.083891,0.999990,0.579472,0.470966,-0.067613,0.999958,0.571916,0.475023,-0.109890,0.999982,0.599163,0.493848,0.151018,0.999917,0.551943,0.510696,-0.117359,0.999983,0.582534,0.443598,0.208866,0.891682,0.542643,0.519765,-0.500286,0.995952,0.581131,0.392879,0.253394,0.929488,0.544941,0.472787,-0.723503,0.984833,0.576178,0.383029,0.251188,0.880585,0.537739,0.467643,-0.776682,0.967705,0.574113,0.382583,0.245741,0.871013,0.539257,0.460127,-0.759616,0.965872,0.576009,0.385729,0.246498,0.874973,0.541122,0.464449,-0.722212,0.955506,0.646053,0.600719,0.112719,0.999973,0.614194,0.602579,-0.112667,0.999978,0.689640,0.667292,0.026247,0.886126,0.640992,0.675463,-0.356043,0.982192,0.607964,0.721755,0.197106,0.781134,0.556582,0.742458,-0.327911,0.968490,0.579006,0.726786,0.208929,0.802416,0.532658,0.746548,-0.327513,0.922445,0.634320,0.750497,0.150785,0.838489,0.576416,0.772882,-0.478254,0.970545
102,1.702073,0.574213,0.455301,-0.047930,0.999979,0.569637,0.453298,-0.019938,0.999962,0.570686,0.453231,-0.019851,0.999935,0.571442,0.452994,-0.019783,0.999945,0.562981,0.454893,-0.059890,0.999989,0.560382,0.455744,-0.060015,0.999987,0.557586,0.456687,-0.059952,0.999990,0.568846,0.458407,0.102200,0.999938,0.551421,0.464636,-0.072494,0.999990,0.579479,0.460019,-0.001871,0.999958,0.572592,0.462454,-0.053257,0.999982,0.595016,0.483864,0.207550,0.999907,0.555503,0.497447,-0.158913,0.999980,0.580355,0.440814,0.359653,0.852742,0.556720,0.498799,-0.477837,0.995981,0.581351,0.393771,0.492861,0.909541,0.536954,0.461352,-0.666019,0.984491,0.578156,0.383879,0.513082,0.859481,0.526269,0.460101,-0.714311,0.967384,0.576185,0.382654,0.498146,0.849778,0.522885,0.451903,-0.704227,0.965527,0.576883,0.386680,0.485062,0.855785,0.527646,0.455837,-0.666704,0.955481,0.643668,0.591663,0.132096,0.999973,0.618086,0.594908,-0.132096,0.999979,0.677184,0.662737,0.091432,0.880500,0.640538,0.672049,-0.301187,0.982480,0.608098,0.721870,0.226593,0.791885,0.560122,0.741833,-0.278459,0.971147,0.580458,0.727837,0.234270,0.812772,0.536180,0.746533,-0.278508,0.927909,0.641313,0.750069,0.157589,0.847995,0.579297,0.772886,-0.414361,0.972924
103,1.718760,0.574257,0.445578,0.006893,0.999980,0.569492,0.443840,0.029614,0.999962,0.570337,0.443920,0.029679,0.999936,0.569844,0.444471,0.029710,0.999947,0.563056,0.444502,-0.016804,0.999989,0.560468,0.445462,-0.016932,0.999987,0.557613,0.446086,-0.016841,0.999990,0.566054,0.449044,0.129077,0.999941,0.551588,0.452826,-0.076720,0.999989,0.579378,0.450168,0.045412,0.999954,0.572787,0.451343,-0.015282,0.999978,0.586003,0.477584,0.247501,0.999851,0.559126,0.480523,-0.170183,0.999964,0.575354,0.441511,0.411973,0.784420,0.556562,0.448570,-0.421859,0.995820,0.581785,0.398064,0.520079,0.852407,0.546379,0.427841,-0.428574,0.981187,0.580149,0.387819,0.543698,0.807278,0.541450,0.415735,-0.459775,0.961914,0.579452,0.387555,0.523556,0.797781,0.542341,0.418373,-0.441767,0.959544,0.578921,0.392148,0.509421,0.805990,0.543836,0.424613,-0.423625,0.949425,0.641757,0.582242,0.143596,0.999965,0.621359,0.585818,-0.143596,0.999972,0.667297,0.654670,0.116720,0.860893,0.642782,0.662707,-0.213837,0.982883,0.615933,0.721949,0.187458,0.801670,0.567044,0.737866,-0.240239,0.973455,0.594671,0.728569,0.183407,0.822264,0.547337,0.742854,-0.262628,0.933263,0.651756,0.746325,0.111927,0.856070,0.584133,0.772903,-0.332865,0.974784
104,1.735447,0.574289,0.434521,-0.026843,0.999978,0.568855,0.433501,-0.008001,0.999959,0.569403,0.433854,-0.007908,0.999932,0.568859,0.434417,-0.007851,0.999943,0.563151,0.434349,-0.051671,0.999988,0.560538,0.435102,-0.051797,0.999987,0.557920,0.435932,-0.051780,0.999989,0.563257,0.441742,0.086260,0.999940,0.551597,0.443798,-0.096292,0.999988,0.579352,0.440262,0.009556,0.999950,0.573188,0.440954,-0.046752,0.999975,0.577179,0.470442,0.217654,0.999739,0.561395,0.472797,-0.232442,0.999956,0.571203,0.441503,0.402980,0.718721,0.555093,0.473625,-0.555390,0.995913,0.582017,0.411080,0.573156,0.795770,0.542145,0.460121,-0.765463,0.981010,0.580848,0.403643,0.607049,0.754002,0.537362,0.456511,-0.822535,0.962111,0.580542,0.403827,0.586816,0.744817,0.543436,0.455333,-0.799705,0.959742,0.579013,0.406007,0.564981,0.754478,0.544964,0.457912,-0.763299,0.949820,0.640613,0.573389,0.151135,0.999959,0.622799,0.576657,-0.151165,0.999967,0.661734,0.646957,0.117663,0.841469,0.644396,0.651820,-0.192984,0.982298,0.615986,0.720191,0.175335,0.807959,0.586650,0.729315,-0.201331,0.975415,0.594203,0.728533,0.171772,0.828882,0.567127,0.736003,-0.219775,0.937827,0.658177,0.740867,0.102694,0.862045,0.599921,0.767839,-0.292016,0.976446
105,1.752134,0.581452,0.428931,-0.017801,0.999895,0.573465,0.426856,-0.007931,0.999853,0.573360,0.427246,-0.007846,0.999775,0.572525,0.427803,-0.007818,0.999800,0.570080,0.427263,-0.047593,0.999942,0.568049,0.427874,-0.047732,0.999953,0.565800,0.428601,-0.047769,0.999955,0.564129,0.435185,0.062479,0.999808,0.555822,0.436720,-0.105824,0.999952,0.585213,0.435795,0.010039,0.999774,0.581899,0.436375,-0.041448,0.999849,0.577100,0.470035,0.183324,0.996406,0.568985,0.468813,-0.243057,0.999803,0.555941,0.459517,0.412425,0.648326,0.553101,0.468505,-0.568115,0.995026,0.541679,0.439597,0.653615,0.720464,0.534951,0.454725,-0.810239,0.976187,0.534218,0.439667,0.693943,0.684612,0.520227,0.453973,-0.868767,0.957510,0.536421,0.440909,0.672093,0.676349,0.528446,0.452302,-0.853469,0.955034,0.540781,0.443921,0.648866,0.685587,0.532005,0.452419,-0.811480,0.944501,0.639777,0.569907,0.143871,0.999872,0.626114,0.571268,-0.143925,0.999923,0.657876,0.643001,0.154858,0.798879,0.646418,0.648128,-0.136147,0.977258,0.617627,0.718901,0.186171,0.802983,0.603784,0.724228,-0.112812,0.975805,0.601015,0.728045,0.178048,0.827495,0.586147,0.732773,-0.114590,0.938838,0.666606,0.735465,0.122793,0.859482,0.629329,0.750646,-0.191625,0.976245
106,1.768821,0.575110,0.425999,0.023361,0.999816,0.565871,0.422964,0.034723,0.999782,0.565091,0.423249,0.034757,0.999691,0.563909,0.423691,0.034796,0.999730,0.564850,0.423534,-0.001818,0.999894,0.563656,0.424166,-0.001923,0.999912,0.561899,0.424934,-0.001997,0.999916,0.554655,0.432230,0.098592,0.999693,0.553388,0.433043,-0.060299,0.999910,0.579313,0.433006,0.052035,0.999480,0.578352,0.433254,0.005413,0.999580,0.569732,0.466269,0.215143,0.995151,0.569408,0.459632,-0.178992,0.999516,0.590985,0.472223,0.396781,0.593634,0.615875,0.467408,-0.160148,0.989294,0.552904,0.447676,0.205835,0.660119,0.556564,0.449786,0.037985,0.952299,0.547606,0.446853,0.221565,0.627969,0.542423,0.443480,0.038870,0.931548,0.542762,0.442200,0.215347,0.620117,0.539506,0.444928,0.040807,0.927907,0.551166,0.447725,0.199888,0.629167,0.538150,0.447785,0.045821,0.916780,0.639646,0.562178,0.140616,0.999669,0.626793,0.560555,-0.140774,0.999777,0.652733,0.634909,0.134743,0.765190,0.646490,0.639880,-0.121897,0.973204,0.620255,0.711996,0.165281,0.790525,0.617022,0.717020,-0.125917,0.974204,0.605713,0.722648,0.161030,0.820393,0.600766,0.727039,-0.128000,0.935084,0.665907,0.730100,0.101688,0.851406,0.660514,0.737314,-0.215086,0.973907
107,1.785508,0.561696,0.421900,0.036297,0.999751,0.551080,0.420603,0.043093,0.999728,0.549975,0.421072,0.043097,0.999633,0.548841,0.421556,0.043122,0.999687,0.552072,0.420474,0.009109,0.999861,0.551902,0.420796,0.009016,0.999886,0.551517,0.421125,0.008981,0.999892,0.543835,0.428549,0.095432,0.999654,0.548259,0.427218,-0.054045,0.999882,0.567095,0.428591,0.061263,0.999269,0.568535,0.427740,0.017537,0.999341,0.565113,0.464987,0.213077,0.994123,0.573711,0.449182,-0.153613,0.999288,0.616349,0.473206,0.331632,0.545305,0.636502,0.446051,-0.078825,0.982568,0.573525,0.458237,0.347908,0.603887,0.559784,0.436797,0.133230,0.925562,0.558072,0.456628,0.378822,0.575194,0.546342,0.431719,0.138266,0.906509,0.552579,0.454463,0.360039,0.568087,0.544501,0.432873,0.131552,0.903099,0.561715,0.455625,0.340703,0.577577,0.545478,0.436786,0.137163,0.893078,0.635565,0.556899,0.136893,0.999456,0.630812,0.553195,-0.136884,0.999659,0.642362,0.629986,0.141041,0.723764,0.649270,0.632628,-0.100107,0.967289,0.620850,0.703542,0.165071,0.769945,0.627782,0.710811,-0.123090,0.972428,0.608542,0.713577,0.164561,0.810674,0.616222,0.721550,-0.125666,0.932889,0.660737,0.721984,0.112641,0.838530,0.669167,0.730589,-0.205152,0.971521
108,1.802195,0.552620,0.415506,0.044650,0.999756,0.540987,0.414201,0.046460,0.999734,0.539663,0.414887,0.046512,0.999644,0.538466,0.415624,0.046598,0.999700,0.543307,0.413966,0.011519,0.999865,0.543826,0.414394,0.011454,0.999890,0.544346,0.414843,0.011498,0.999894,0.536816,0.423895,0.081647,0.999673,0.546460,0.421927,-0.070459,0.999884,0.558639,0.422185,0.063161,0.999281,0.561269,0.421506,0.018074,0.999340,0.557078,0.461785,0.200445,0.993816,0.587673,0.442478,-0.172873,0.999186,0.609751,0.468022,0.393580,0.501089,0.648335,0.418387,-0.191424,0.979913,0.565934,0.442885,0.557055,0.555574,0.561783,0.415131,-0.113619,0.911924,0.556902,0.443451,0.596286,0.530430,0.548310,0.410946,-0.131377,0.894055,0.549802,0.437768,0.573877,0.524052,0.546462,0.414653,-0.136412,0.890671,0.558218,0.438727,0.551727,0.533658,0.549730,0.418426,-0.114465,0.880218,0.625904,0.552993,0.134758,0.999395,0.635692,0.549304,-0.134793,0.999618,0.636392,0.627114,0.182094,0.677878,0.652924,0.628309,-0.065935,0.958859,0.625194,0.699176,0.206812,0.751284,0.635329,0.704713,-0.073655,0.969803,0.614368,0.710667,0.205054,0.802036,0.626282,0.718554,-0.074685,0.929950,0.660578,0.715234,0.159084,0.823502,0.673554,0.724556,-0.147117,0.967248
109,1.818882,0.555720,0.413752,0.005240,0.999752,0.544773,0.412186,0.008786,0.999732,0.543584,0.412614,0.008811,0.999636,0.542439,0.413109,0.008853,0.999699,0.546098,0.412072,-0.026933,0.999860,0.546043,0.412348,-0.027002,0.999882,0.546039,0.412654,-0.026961,0.999887,0.538947,0.419998,0.071250,0.999681,0.546262,0.418505,-0.085812,0.999874,0.561334,0.421194,0.029006,0.999281,0.562791,0.420972,-0.017377,0.999301,0.554289,0.455887,0.183755,0.992558,0.589746,0.439554,-0.181484,0.998088,0.609989,0.440381,0.338138,0.468362,0.646434,0.401233,-0.219013,0.976901,0.568261,0.424398,0.451831,0.516148,0.564040,0.398682,-0.123703,0.900671,0.560315,0.425580,0.473207,0.492523,0.550222,0.391692,-0.146456,0.883726,0.554260,0.425609,0.455450,0.487120,0.547614,0.399144,-0.158981,0.880872,0.560774,0.424806,0.444891,0.498109,0.552289,0.400156,-0.128354,0.870593,0.624804,0.551158,0.123950,0.999301,0.636645,0.547599,-0.123785,0.999529,0.640279,0.625763,0.189118,0.644701,0.653015,0.625717,-0.048627,0.951293,0.629995,0.695180,0.230496,0.737667,0.643003,0.699744,-0.015759,0.965492,0.621191,0.707587,0.230180,0.791200,0.636899,0.713759,-0.013861,0.923361,0.660629,0.711277,0.169542,0.811364,0.674004,0.718749,-0.087260,0.960192
110,1.835569,0.549547,0.412567,0.138168,0.999775,0.537455,0.411059,0.120807,0.999757,0.535062,0.411979,0.120797,0.999670,0.532327,0.413004,0.120858,0.999727,0.542739,0.409414,0.093163,0.999873,0.544786,0.408977,0.093062,0.999893,0.545773,0.408732,0.093116,0.999897,0.532918,0.418899,0.090424,0.999712,0.546554,0.412946,-0.035338,0.999885,0.552853,0.419807,0.134270,0.999346,0.558974,0.417240,0.098254,0.999363,0.543242,0.459496,0.176714,0.993196,0.598598,0.428932,-0.146750,0.998261,0.585669,0.469582,0.383990,0.437800,0.644611,0.400095,-0.071744,0.977547,0.569691,0.444670,0.598278,0.474825,0.591596,0.374614,0.119386,0.894117,0.562828,0.440590,0.650334,0.454518,0.582251,0.368458,0.127516,0.875943,0.556120,0.436361,0.621795,0.449781,0.571499,0.371223,0.128291,0.872546,0.560900,0.437013,0.592889,0.460616,0.574984,0.375200,0.125000,0.860213,0.617014,0.549445,0.110477,0.999326,0.648303,0.540736,-0.110336,0.999560,0.624248,0.619724,0.195413,0.638424,0.659014,0.616646,-0.021783,0.953085,0.630031,0.689962,0.220463,0.747142,0.652191,0.693166,-0.036161,0.966523,0.622962,0.702880,0.225191,0.802302,0.648207,0.707720,-0.035067,0.927348,0.660173,0.700156,0.183566,0.805087,0.677494,0.705274,-0.085024,0.955260
111,1.852256,0.544463,0.415142,0.232342,0.999794,0.532513,0.413790,0.212168,0.999779,0.529668,0.414869,0.212199,0.999701,0.526404,0.416039,0.212282,0.999752,0.539181,0.411409,0.189446,0.999884,0.541827,0.410674,0.189293,0.999901,0.543507,0.410133,0.189348,0.999905,0.526544,0.421283,0.153603,0.999739,0.546147,0.414298,0.052887,0.999895,0.545096,0.422000,0.219057,0.999406,0.553714,0.418800,0.189854,0.999419,0.534934,0.462119,0.187711,0.993857,0.601369,0.427158,-0.087515,0.998431,0.567562,0.500069,0.325868,0.420711,0.641567,0.393099,-0.060077,0.979485,0.579795,0.491139,0.435207,0.440856,0.613775,0.348774,0.110997,0.900078,0.585134,0.491992,0.460759,0.423817,0.611204,0.336940,0.108716,0.880301,0.585481,0.487052,0.438603,0.419781,0.603543,0.337950,0.124430,0.876463,0.584297,0.485806,0.427603,0.430194,0.605355,0.342779,0.120014,0.863482,0.611687,0.547744,0.091962,0.999378,0.652910,0.537520,-0.091888,0.999600,0.620766,0.619887,0.166385,0.653134,0.664546,0.615407,-0.028780,0.955559,0.633797,0.686663,0.166688,0.760083,0.667946,0.690004,-0.058028,0.967507,0.630272,0.700550,0.165092,0.815701,0.664846,0.704051,-0.059155,0.931592,0.664178,0.699479,0.141488,0.797775,0.689925,0.700772,-0.112448,0.947738
112,1.868943,0.541019,0.415967,0.190294,0.999799,0.530981,0.414468,0.164926,0.999793,0.528049,0.415738,0.164951,0.999720,0.524989,0.417007,0.165012,0.999769,0.538714,0.411319,0.153435,0.999885,0.541203,0.410548,0.153294,0.999899,0.543132,0.409892,0.153334,0.999903,0.524922,0.421959,0.108081,0.999755,0.546376,0.413209,0.040772,0.999893,0.541031,0.422831,0.170967,0.999440,0.549923,0.419044,0.156480,0.999438,0.530823,0.462289,0.104953,0.994433,0.605183,0.423968,-0.068763,0.998575,0.561927,0.502234,0.210819,0.409225,0.643788,0.383392,-0.064821,0.981074,0.583738,0.494092,0.337940,0.410441,0.636205,0.331822,0.045881,0.905088,0.592041,0.495078,0.367449,0.395883,0.635913,0.319004,0.038415,0.883418,0.596165,0.490360,0.335832,0.392282,0.628456,0.316338,0.047743,0.879159,0.594456,0.489341,0.332651,0.401916,0.630502,0.322523,0.049571,0.865446,0.608423,0.547211,0.048643,0.999410,0.654617,0.535634,-0.048594,0.999629,0.617102,0.615696,0.137076,0.672185,0.669079,0.610603,0.026250,0.956308,0.632266,0.681774,0.162306,0.770681,0.678280,0.684864,0.034127,0.967147,0.630794,0.693759,0.164780,0.826455,0.677136,0.697203,0.035967,0.933962,0.655877,0.686311,0.140085,0.788351,0.693672,0.690971,-0.012142,0.937229
113,1.885630,0.536360,0.416814,0.152023,0.999799,0.527996,0.414785,0.128984,0.999803,0.524500,0.416073,0.128998,0.999735,0.521727,0.417176,0.129042,0.999782,0.536194,0.411620,0.118181,0.999884,0.539825,0.410563,0.118008,0.999894,0.542331,0.409760,0.118050,0.999898,0.522070,0.421838,0.105218,0.999767,0.546471,0.412641,0.014072,0.999890,0.536015,0.423254,0.134169,0.999466,0.546249,0.419372,0.120526,0.999451,0.527479,0.462628,0.063972,0.994971,0.606556,0.423911,-0.089652,0.998712,0.555558,0.502157,0.151199,0.400115,0.644266,0.377148,-0.117112,0.982760,0.583902,0.505310,0.238341,0.386662,0.655859,0.326843,-0.046378,0.912656,0.592341,0.508155,0.250180,0.374532,0.657161,0.312379,-0.064042,0.890903,0.597686,0.503463,0.221488,0.371323,0.652581,0.308299,-0.050872,0.886568,0.596375,0.501946,0.229931,0.379673,0.652865,0.314875,-0.042781,0.872997,0.605272,0.546351,0.036066,0.999448,0.654473,0.534557,-0.035976,0.999660,0.611677,0.610568,0.129300,0.692832,0.675250,0.607415,0.042384,0.957249,0.631588,0.676081,0.166223,0.782299,0.695604,0.679779,0.084186,0.967516,0.634435,0.687958,0.168169,0.836671,0.692348,0.691023,0.088857,0.937166,0.653445,0.680012,0.147423,0.786819,0.708997,0.684879,0.034291,0.933321
